flow_id,stime_ms,sub,q_or_r,id,f1,f2,f3,rr_type,ttl,name,value,rr_type_name
3777957938,1631290514384,0,R,59847,1,0,0,5,60,arc.trafficmanager.net.,iris-de-prod-azsc-eus2-b.eastus2.cloudapp.azure.com.,CNAME
3777957938,1631290514384,0,R,59847,1,0,0,1,10,iris-de-prod-azsc-eus2-b.eastus2.cloudapp.azure.com.,52.184.215.140,A
3831446904,1631290514737,0,Q,42098,0,0,0,28,0,connectivity-check.ubuntu.com.,,AAAA
3831446904,1631290514737,0,R,42098,2,0,0,6,591,ubuntu.com.,ns1.canonical.com.,SOA
3348970872,1631290514742,0,Q,65419,0,0,0,28,0,connectivity-check.ubuntu.com.,,AAAA
3348970872,1631290514742,0,R,65419,2,0,0,6,591,ubuntu.com.,ns1.canonical.com.,SOA
3695851673,1631290514944,0,Q,6109,0,0,0,2,0,,,NS
2708869169,1631290515339,0,Q,30231,0,0,0,1,0,github.com.,,A
2708869169,1631290515339,0,R,30231,1,0,0,1,20,github.com.,140.82.114.4,A
1832985273,1631290515461,0,Q,46711,0,0,0,1,0,aad.cs.dds.microsoft.com.,,A
1832985273,1631290515461,0,R,46711,1,0,0,5,3600,aad.cs.dds.microsoft.com.,cs-geo-dds.trafficmanager.net.,CNAME
1832985273,1631290515461,0,R,46711,1,0,0,1,300,cs-geo-dds.trafficmanager.net.,13.86.61.82,A
1713382073,1631290515501,0,Q,40724,0,0,0,1,0,cs-geo-dds.trafficmanager.net.,,A
1713382073,1631290515501,0,R,40724,1,0,0,1,273,cs-geo-dds.trafficmanager.net.,52.138.124.216,A
3605729330,1631290515457,0,Q,29576,0,0,0,1,0,aad.cs.dds.microsoft.com.,,A
3605729330,1631290515457,0,R,29576,1,0,0,5,3600,aad.cs.dds.microsoft.com.,cs-geo-dds.trafficmanager.net.,CNAME
3605729330,1631290515457,0,R,29576,1,0,0,1,273,cs-geo-dds.trafficmanager.net.,52.138.124.216,A
2635283772,1631290515726,0,Q,852,0,0,0,1,0,mobile.pipe.aria.microsoft.com.,,A
2635283772,1631290515726,0,R,852,1,0,0,5,134,mobile.pipe.aria.microsoft.com.,mobile.events.data.trafficmanager.net.,CNAME
2635283772,1631290515726,0,R,852,1,0,0,5,16,mobile.events.data.trafficmanager.net.,onedscolprdaus02.australiasoutheast.cloudapp.azure.com.,CNAME
2635283772,1631290515726,0,R,852,1,0,0,1,8,onedscolprdaus02.australiasoutheast.cloudapp.azure.com.,104.46.162.226,A
3781062802,1631290515744,0,Q,55442,0,0,0,2,0,,,NS
41495119,1631290515899,0,Q,8550,0,0,0,1,0,0.debian.pool.ntp.org.,,A
1053895247,1631290515899,0,Q,17580,0,0,0,28,0,0.debian.pool.ntp.org.,,AAAA
148384335,1631290516521,0,Q,11943,0,0,0,1,0,3.debian.pool.ntp.org.,,A
1567238735,1631290516521,0,Q,40189,0,0,0,28,0,3.debian.pool.ntp.org.,,AAAA
2312740237,1631290516541,0,Q,35821,0,0,0,2,0,,,NS
3599175729,1631290516758,0,Q,18251,0,0,0,1,0,ogp.me.,,A
3599175729,1631290516758,0,R,18251,1,0,0,1,217,ogp.me.,99.84.250.113,A
3656847409,1631290516841,0,Q,44226,0,0,0,1,0,ogp.me.,,A
3656847409,1631290516841,0,R,44226,1,0,0,1,217,ogp.me.,99.84.250.113,A
2923919541,1631290517343,0,Q,16526,0,0,0,2,0,,,NS
2863927345,1631290517434,0,Q,3947,0,0,0,1,0,www.macrumors.com.,,A
2863927345,1631290517434,0,R,3947,1,0,0,1,60,www.macrumors.com.,172.67.22.130,A
2863927345,1631290517434,0,R,3947,1,0,0,1,60,www.macrumors.com.,104.22.3.106,A
2863927345,1631290517434,0,R,3947,1,0,0,1,60,www.macrumors.com.,104.22.2.106,A
1004676322,1631290510102,0,Q,43810,0,0,0,1,0,DC01-AF.theacmecorporation.company.,,A
3814695846,1631290518144,0,Q,21478,0,0,0,2,0,,,NS
3869189705,1631290518948,0,Q,26992,0,0,0,2,0,,,NS
3414214066,1631290519745,0,Q,53520,0,0,0,2,0,,,NS
4019068582,1631290512038,0,Q,48240,0,0,0,1,0,DC01-AF.theacmecorporation.company.,,A
3096783439,1631290520389,0,Q,1178,0,0,0,1,0,0.pool.ntp.org.frenemydpw.com.,,A
200616527,1631290520389,0,Q,30194,0,0,0,28,0,0.pool.ntp.org.frenemydpw.com.,,AAAA
2629772220,1631290520546,0,Q,19652,0,0,0,2,0,,,NS
3040815028,1631290521347,0,Q,23485,0,0,0,2,0,,,NS
2416424873,1631290522134,0,Q,3384,0,0,0,2,0,,,NS
737026745,1631290522130,0,Q,25264,0,0,0,1,0,edgeapi.slack.com.,,A
737026745,1631290522130,0,R,25264,1,0,0,1,42,edgeapi.slack.com.,54.204.130.107,A
737026745,1631290522130,0,R,25264,1,0,0,1,42,edgeapi.slack.com.,18.233.140.209,A
737026745,1631290522130,0,R,25264,1,0,0,1,42,edgeapi.slack.com.,52.54.155.203,A
4222816306,1631290522127,0,Q,44085,0,0,0,1,0,edgeapi.slack.com.,,A
4222816306,1631290522127,0,R,44085,1,0,0,1,42,edgeapi.slack.com.,54.204.130.107,A
4222816306,1631290522127,0,R,44085,1,0,0,1,42,edgeapi.slack.com.,52.54.155.203,A
4222816306,1631290522127,0,R,44085,1,0,0,1,42,edgeapi.slack.com.,18.233.140.209,A
3945212495,1631290522667,0,Q,63442,0,0,0,1,0,1.debian.pool.ntp.org.,,A
2023172687,1631290522668,0,Q,35992,0,0,0,28,0,1.debian.pool.ntp.org.,,AAAA
770976335,1631290522721,0,Q,40744,0,0,0,1,0,0.debian.pool.ntp.org.frenemydpw.com.,,A
2858756687,1631290522721,0,Q,16361,0,0,0,28,0,0.debian.pool.ntp.org.frenemydpw.com.,,AAAA
3250390972,1631290522936,0,Q,5541,0,0,0,2,0,,,NS
381495831,1631290518309,0,Q,7350,0,0,0,1,0,tik.cesnet.cz.,,A
2968137073,1631290523739,0,Q,33752,0,0,0,2,0,,,NS
3852348729,1631290524540,0,Q,30851,0,0,0,2,0,,,NS
426781263,1631290525264,0,Q,14038,0,0,0,1,0,1.pool.ntp.org.,,A
561719887,1631290525264,0,Q,46379,0,0,0,28,0,1.pool.ntp.org.,,AAAA
3120707737,1631290525337,0,Q,63899,0,0,0,2,0,,,NS
4115209894,1631290517479,0,Q,62862,0,0,0,1,0,DC01-AF.theacmecorporation.company.,,A
3851755174,1631290517700,0,Q,17150,0,0,0,1,0,DC01-AF.theacmecorporation.company.,,A
774122063,1631290525911,0,Q,52608,0,0,0,1,0,0.debian.pool.ntp.org.frenemydpw.com.,,A
3453823567,1631290525911,0,Q,50401,0,0,0,28,0,0.debian.pool.ntp.org.frenemydpw.com.,,AAAA
2933682322,1631290526140,0,Q,25991,0,0,0,2,0,,,NS
250161743,1631290526530,0,Q,22285,0,0,0,1,0,3.debian.pool.ntp.org.frenemydpw.com.,,A
1995385423,1631290526530,0,Q,19073,0,0,0,28,0,3.debian.pool.ntp.org.frenemydpw.com.,,AAAA
3220544909,1631290526945,0,Q,42478,0,0,0,2,0,,,NS
1934238895,1631290517112,0,Q,28353,0,0,0,1,0,1.debian.pool.ntp.org.,,A
3962599605,1631290527747,0,Q,32633,0,0,0,2,0,,,NS
1281829399,1631290523317,0,Q,42373,0,0,0,1,0,tik.cesnet.cz.,,A
3372557244,1631290528546,0,Q,19608,0,0,0,2,0,,,NS
2970207666,1631290529346,0,Q,46957,0,0,0,2,0,,,NS
3871417929,1631290530146,0,Q,61409,0,0,0,2,0,,,NS
292103394,1631290522142,0,Q,50194,0,0,0,28,0,DC01-AF.theacmecorporation.company.,,AAAA
3483904591,1631290530397,0,Q,43736,0,0,0,1,0,1.pool.ntp.org.,,A
3466209871,1631290530397,0,Q,10682,0,0,0,28,0,1.pool.ntp.org.,,AAAA
1487086265,1631290530740,0,Q,44821,0,0,0,1,0,a1936.d.akamai.net.,,A
1487086265,1631290530740,0,R,44821,1,0,0,1,20,a1936.d.akamai.net.,204.237.142.177,A
1487086265,1631290530740,0,R,44821,1,0,0,1,20,a1936.d.akamai.net.,204.237.142.178,A
4278915122,1631290530736,0,Q,11409,0,0,0,1,0,dl.acronis.com.,,A
4278915122,1631290530736,0,R,11409,1,0,0,5,180,dl.acronis.com.,acronis-dl.akamaized.net.,CNAME
4278915122,1631290530736,0,R,11409,1,0,0,5,16222,acronis-dl.akamaized.net.,a1936.d.akamai.net.,CNAME
4278915122,1631290530736,0,R,11409,1,0,0,1,20,a1936.d.akamai.net.,204.237.142.177,A
4278915122,1631290530736,0,R,11409,1,0,0,1,20,a1936.d.akamai.net.,204.237.142.178,A
3585975206,1631290530946,0,Q,63604,0,0,0,2,0,,,NS
2950769231,1631290531603,0,Q,33095,0,0,0,1,0,1.pool.ntp.org.,,A
3203476047,1631290531604,0,Q,50088,0,0,0,28,0,1.pool.ntp.org.,,AAAA
2428839860,1631290531744,0,Q,37977,0,0,0,2,0,,,NS
4274986662,1631290524063,0,Q,60241,0,0,0,28,0,DC01-AF.theacmecorporation.company.,,AAAA
803482191,1631290532680,0,Q,54486,0,0,0,1,0,1.debian.pool.ntp.org.frenemydpw.com.,,A
250948175,1631290532680,0,Q,37870,0,0,0,28,0,1.debian.pool.ntp.org.frenemydpw.com.,,AAAA
3979487823,1631290532737,0,Q,10708,0,0,0,1,0,1.debian.pool.ntp.org.,,A
2171873871,1631290532737,0,Q,60786,0,0,0,28,0,1.debian.pool.ntp.org.,,AAAA
4116254935,1631290533098,0,Q,47480,0,0,0,1,0,spocs.getpocket.com.,,A
4116254935,1631290533098,0,R,47480,1,0,0,5,209,spocs.getpocket.com.,proxyserverecs-1736642167.us-east-1.elb.amazonaws.com.,CNAME
4116254935,1631290533098,0,R,47480,1,0,0,1,22,proxyserverecs-1736642167.us-east-1.elb.amazonaws.com.,34.200.136.194,A
4116254935,1631290533098,0,R,47480,1,0,0,1,22,proxyserverecs-1736642167.us-east-1.elb.amazonaws.com.,52.1.25.35,A
4116254935,1631290533098,0,R,47480,1,0,0,1,22,proxyserverecs-1736642167.us-east-1.elb.amazonaws.com.,34.192.64.186,A
4116254935,1631290533098,0,R,47480,1,0,0,1,22,proxyserverecs-1736642167.us-east-1.elb.amazonaws.com.,35.174.24.45,A
4116254935,1631290533098,0,R,47480,1,0,0,1,22,proxyserverecs-1736642167.us-east-1.elb.amazonaws.com.,44.193.119.245,A
4116254935,1631290533098,0,R,47480,1,0,0,1,22,proxyserverecs-1736642167.us-east-1.elb.amazonaws.com.,34.227.4.157,A
4116254935,1631290533098,0,R,47480,1,0,0,1,22,proxyserverecs-1736642167.us-east-1.elb.amazonaws.com.,35.173.167.7,A
4116254935,1631290533098,0,R,47480,1,0,0,1,22,proxyserverecs-1736642167.us-east-1.elb.amazonaws.com.,34.194.129.141,A
3736473815,1631290533106,0,Q,23314,0,0,0,1,0,proxyserverecs-1736642167.us-east-1.elb.amazonaws.com.,,A
3736473815,1631290533106,0,R,23314,1,0,0,1,22,proxyserverecs-1736642167.us-east-1.elb.amazonaws.com.,52.1.25.35,A
3736473815,1631290533106,0,R,23314,1,0,0,1,22,proxyserverecs-1736642167.us-east-1.elb.amazonaws.com.,34.192.64.186,A
3736473815,1631290533106,0,R,23314,1,0,0,1,22,proxyserverecs-1736642167.us-east-1.elb.amazonaws.com.,35.174.24.45,A
3736473815,1631290533106,0,R,23314,1,0,0,1,22,proxyserverecs-1736642167.us-east-1.elb.amazonaws.com.,44.193.119.245,A
3736473815,1631290533106,0,R,23314,1,0,0,1,22,proxyserverecs-1736642167.us-east-1.elb.amazonaws.com.,34.227.4.157,A
3736473815,1631290533106,0,R,23314,1,0,0,1,22,proxyserverecs-1736642167.us-east-1.elb.amazonaws.com.,35.173.167.7,A
3736473815,1631290533106,0,R,23314,1,0,0,1,22,proxyserverecs-1736642167.us-east-1.elb.amazonaws.com.,34.194.129.141,A
3736473815,1631290533106,0,R,23314,1,0,0,1,22,proxyserverecs-1736642167.us-east-1.elb.amazonaws.com.,34.200.136.194,A
3597340887,1631290533107,0,Q,18703,0,0,0,28,0,proxyserverecs-1736642167.us-east-1.elb.amazonaws.com.,,AAAA
3597340887,1631290533107,0,R,18703,2,0,0,6,35,us-east-1.elb.amazonaws.com.,ns-1119.awsdns-11.org.,SOA
572729879,1631290528328,0,Q,23645,0,0,0,1,0,tik.cesnet.cz.,,A
3832942807,1631290533349,0,Q,7542,0,0,0,1,0,spocs.getpocket.com.,,A
3832942807,1631290533349,0,R,7542,1,0,0,5,209,spocs.getpocket.com.,proxyserverecs-1736642167.us-east-1.elb.amazonaws.com.,CNAME
3832942807,1631290533349,0,R,7542,1,0,0,1,22,proxyserverecs-1736642167.us-east-1.elb.amazonaws.com.,34.192.64.186,A
3832942807,1631290533349,0,R,7542,1,0,0,1,22,proxyserverecs-1736642167.us-east-1.elb.amazonaws.com.,35.174.24.45,A
3832942807,1631290533349,0,R,7542,1,0,0,1,22,proxyserverecs-1736642167.us-east-1.elb.amazonaws.com.,44.193.119.245,A
3832942807,1631290533349,0,R,7542,1,0,0,1,22,proxyserverecs-1736642167.us-east-1.elb.amazonaws.com.,34.227.4.157,A
3832942807,1631290533349,0,R,7542,1,0,0,1,22,proxyserverecs-1736642167.us-east-1.elb.amazonaws.com.,35.173.167.7,A
3832942807,1631290533349,0,R,7542,1,0,0,1,22,proxyserverecs-1736642167.us-east-1.elb.amazonaws.com.,34.194.129.141,A
3832942807,1631290533349,0,R,7542,1,0,0,1,22,proxyserverecs-1736642167.us-east-1.elb.amazonaws.com.,34.200.136.194,A
3832942807,1631290533349,0,R,7542,1,0,0,1,22,proxyserverecs-1736642167.us-east-1.elb.amazonaws.com.,52.1.25.35,A
1491675727,1631290535268,0,Q,65518,0,0,0,1,0,1.pool.ntp.org.frenemydpw.com.,,A
4236782159,1631290535268,0,Q,58915,0,0,0,28,0,1.pool.ntp.org.frenemydpw.com.,,AAAA
2552900175,1631290535922,0,Q,7357,0,0,0,1,0,1.debian.pool.ntp.org.,,A
921971279,1631290535923,0,Q,14128,0,0,0,28,0,1.debian.pool.ntp.org.,,AAAA
2915575732,1631290536146,0,Q,48584,0,0,0,2,0,,,NS
1723278009,1631290536142,0,Q,45578,0,0,0,1,0,dualstack.guardian.map.fastly.net.,,A
1723278009,1631290536142,0,R,45578,1,0,0,1,30,dualstack.guardian.map.fastly.net.,151.101.1.111,A
1723278009,1631290536142,0,R,45578,1,0,0,1,30,dualstack.guardian.map.fastly.net.,151.101.65.111,A
1723278009,1631290536142,0,R,45578,1,0,0,1,30,dualstack.guardian.map.fastly.net.,151.101.129.111,A
1723278009,1631290536142,0,R,45578,1,0,0,1,30,dualstack.guardian.map.fastly.net.,151.101.193.111,A
266085049,1631290536143,0,Q,32287,0,0,0,28,0,dualstack.guardian.map.fastly.net.,,AAAA
266085049,1631290536143,0,R,32287,1,0,0,28,30,dualstack.guardian.map.fastly.net.,2a04:4e42::0367,AAAA
266085049,1631290536143,0,R,32287,1,0,0,28,30,dualstack.guardian.map.fastly.net.,2a04:4e42:0200::0367,AAAA
266085049,1631290536143,0,R,32287,1,0,0,28,30,dualstack.guardian.map.fastly.net.,2a04:4e42:0400::0367,AAAA
266085049,1631290536143,0,R,32287,1,0,0,28,30,dualstack.guardian.map.fastly.net.,2a04:4e42:0600::0367,AAAA
3609006129,1631290536138,0,Q,3535,0,0,0,1,0,www.theguardian.com.,,A
3609006129,1631290536138,0,R,3535,1,0,0,5,5472,www.theguardian.com.,dualstack.guardian.map.fastly.net.,CNAME
3609006129,1631290536138,0,R,3535,1,0,0,1,30,dualstack.guardian.map.fastly.net.,151.101.1.111,A
3609006129,1631290536138,0,R,3535,1,0,0,1,30,dualstack.guardian.map.fastly.net.,151.101.129.111,A
3609006129,1631290536138,0,R,3535,1,0,0,1,30,dualstack.guardian.map.fastly.net.,151.101.65.111,A
3609006129,1631290536138,0,R,3535,1,0,0,1,30,dualstack.guardian.map.fastly.net.,151.101.193.111,A
217982178,1631290528127,0,Q,47593,0,0,0,1,0,teredo.ipv6.microsoft.com.,,A
3013552719,1631290536542,0,Q,44886,0,0,0,1,0,0.debian.pool.ntp.org.,,A
2011048527,1631290536542,0,Q,31897,0,0,0,28,0,0.debian.pool.ntp.org.,,AAAA
2915188028,1631290536861,0,Q,49922,0,0,0,1,0,mobile.pipe.aria.microsoft.com.,,A
2915188028,1631290536861,0,R,49922,1,0,0,5,113,mobile.pipe.aria.microsoft.com.,mobile.events.data.trafficmanager.net.,CNAME
2915188028,1631290536861,0,R,49922,1,0,0,5,60,mobile.events.data.trafficmanager.net.,onedscolprdneu01.northeurope.cloudapp.azure.com.,CNAME
2915188028,1631290536861,0,R,49922,1,0,0,1,10,onedscolprdneu01.northeurope.cloudapp.azure.com.,20.50.73.9,A
2836314025,1631290536944,0,Q,51011,0,0,0,2,0,,,NS
618015311,1631290505734,0,Q,29554,0,0,0,28,0,connectivity-check.ubuntu.com.frenemydpw.com.,,AAAA
3439992486,1631290529510,0,Q,41122,0,0,0,28,0,DC01-AF.theacmecorporation.company.,,AAAA
2298621297,1631290537747,0,Q,39434,0,0,0,2,0,,,NS
3748863654,1631290529730,0,Q,13864,0,0,0,28,0,DC01-AF.theacmecorporation.company.,,AAAA
629156375,1631290538340,0,Q,33745,0,0,0,1,0,tik.cesnet.cz.,,A
758262295,1631290538351,0,Q,33745,0,0,0,1,0,tik.cesnet.cz.,,A
2702323001,1631290538545,0,Q,3404,0,0,0,2,0,,,NS
2273183676,1631290539347,0,Q,57895,0,0,0,2,0,,,NS
3531356313,1631290540147,0,Q,5741,0,0,0,2,0,,,NS
695806543,1631290540407,0,Q,20608,0,0,0,1,0,1.pool.ntp.org.frenemydpw.com.,,A
2491886159,1631290540407,0,Q,25811,0,0,0,28,0,1.pool.ntp.org.frenemydpw.com.,,AAAA
2274627633,1631290540632,0,Q,30300,0,0,0,1,0,archiveprogram.github.com.,,A
2274627633,1631290540632,0,R,30300,1,0,0,5,1517,archiveprogram.github.com.,github.github.io.,CNAME
2274627633,1631290540632,0,R,30300,1,0,0,1,1296,github.github.io.,185.199.108.153,A
2274627633,1631290540632,0,R,30300,1,0,0,1,1296,github.github.io.,185.199.110.153,A
2274627633,1631290540632,0,R,30300,1,0,0,1,1296,github.github.io.,185.199.109.153,A
2274627633,1631290540632,0,R,30300,1,0,0,1,1296,github.github.io.,185.199.111.153,A
3997397138,1631290540948,0,Q,53214,0,0,0,2,0,,,NS
4199164495,1631290541614,0,Q,39902,0,0,0,1,0,1.pool.ntp.org.frenemydpw.com.,,A
1501178447,1631290541614,0,Q,32956,0,0,0,28,0,1.pool.ntp.org.frenemydpw.com.,,AAAA
2581175693,1631290541744,0,Q,9804,0,0,0,2,0,,,NS
237118137,1631290542436,0,Q,62704,0,0,0,1,0,github.com.,,A
237118137,1631290542436,0,R,62704,1,0,0,1,60,github.com.,140.82.114.4,A
2966229041,1631290542432,0,Q,48203,0,0,0,1,0,github.com.,,A
2966229041,1631290542432,0,R,6225,2,0,0,6,746,github.com.,ns-1707.awsdns-21.co.uk.,SOA
3257432245,1631290542547,0,Q,48089,0,0,0,2,0,,,NS
1378560591,1631290542697,0,Q,64509,0,0,0,1,0,2.debian.pool.ntp.org.,,A
2245995087,1631290542698,0,Q,33316,0,0,0,28,0,2.debian.pool.ntp.org.,,AAAA
2254514767,1631290542749,0,Q,16202,0,0,0,1,0,1.debian.pool.ntp.org.frenemydpw.com.,,A
533867087,1631290542749,0,Q,26837,0,0,0,28,0,1.debian.pool.ntp.org.frenemydpw.com.,,AAAA
2278762057,1631290543348,0,Q,891,0,0,0,2,0,,,NS
1084238359,1631290543353,0,Q,47872,0,0,0,1,0,tik.cesnet.cz.,,A
686107159,1631290543356,0,Q,47872,0,0,0,1,0,tik.cesnet.cz.,,A
3642934706,1631290544146,0,Q,56654,0,0,0,2,0,,,NS
505226466,1631290536198,0,Q,42928,0,0,0,33,0,_ldap._tcp.dc._msdcs.theacmecorporation.company.,,SRV
2196644796,1631290544946,0,Q,50044,0,0,0,2,0,,,NS
4198050383,1631290545295,0,Q,46392,0,0,0,1,0,2.pool.ntp.org.,,A
2909416015,1631290545299,0,Q,16597,0,0,0,28,0,2.pool.ntp.org.,,AAAA
3302990758,1631290545746,0,Q,14629,0,0,0,2,0,,,NS
3561689299,1631290545863,0,Q,58861,0,0,0,1,0,slscr.update.microsoft.com.,,A
3561689299,1631290545863,0,R,58861,1,0,0,5,621,slscr.update.microsoft.com.,slscr.update.microsoft.com.akadns.net.,CNAME
3561689299,1631290545863,0,R,58861,1,0,0,5,3,slscr.update.microsoft.com.akadns.net.,sls.update.microsoft.com.akadns.net.,CNAME
3561689299,1631290545863,0,R,58861,1,0,0,5,99,sls.update.microsoft.com.akadns.net.,sls.row.update.microsoft.com.akadns.net.,CNAME
3561689299,1631290545863,0,R,58861,1,0,0,1,99,sls.row.update.microsoft.com.akadns.net.,20.54.89.106,A
2881759823,1631290545934,0,Q,55428,0,0,0,1,0,1.debian.pool.ntp.org.frenemydpw.com.,,A
68102735,1631290545934,0,Q,33243,0,0,0,28,0,1.debian.pool.ntp.org.frenemydpw.com.,,AAAA
4093583014,1631290538239,0,Q,27111,0,0,0,1,0,DC01-AF.theacmecorporation.company.,,A
3831635622,1631290538428,0,Q,17478,0,0,0,1,0,teredo.ipv6.microsoft.com.,,A
2364680783,1631290546553,0,Q,21823,0,0,0,1,0,0.debian.pool.ntp.org.frenemydpw.com.,,A
2267228751,1631290546553,0,Q,38448,0,0,0,28,0,0.debian.pool.ntp.org.frenemydpw.com.,,AAAA
1218389167,1631290537121,0,Q,7891,0,0,0,1,0,0.debian.pool.ntp.org.,,A
485173783,1631290548362,0,Q,37408,0,0,0,1,0,tik.cesnet.cz.,,A
1788684823,1631290548365,0,Q,37408,0,0,0,1,0,tik.cesnet.cz.,,A
2401969084,1631290548568,0,Q,36682,0,0,0,2,0,,,NS
328999609,1631290548565,0,Q,17148,0,0,0,1,0,vox-chorus.map.fastly.net.,,A
328999609,1631290548565,0,R,17148,1,0,0,1,30,vox-chorus.map.fastly.net.,151.101.1.52,A
328999609,1631290548565,0,R,17148,1,0,0,1,30,vox-chorus.map.fastly.net.,151.101.65.52,A
328999609,1631290548565,0,R,17148,1,0,0,1,30,vox-chorus.map.fastly.net.,151.101.129.52,A
328999609,1631290548565,0,R,17148,1,0,0,1,30,vox-chorus.map.fastly.net.,151.101.193.52,A
1742873273,1631290548566,0,Q,56319,0,0,0,28,0,vox-chorus.map.fastly.net.,,AAAA
1742873273,1631290548566,0,R,56319,2,0,0,6,30,fastly.net.,ns1.fastly.net.,SOA
2581925937,1631290548560,0,Q,14448,0,0,0,1,0,www.theverge.com.,,A
2581925937,1631290548560,0,R,14448,1,0,0,5,8120,www.theverge.com.,vox-chorus.map.fastly.net.,CNAME
2581925937,1631290548560,0,R,14448,1,0,0,1,30,vox-chorus.map.fastly.net.,151.101.65.52,A
2581925937,1631290548560,0,R,14448,1,0,0,1,30,vox-chorus.map.fastly.net.,151.101.129.52,A
2581925937,1631290548560,0,R,14448,1,0,0,1,30,vox-chorus.map.fastly.net.,151.101.193.52,A
2581925937,1631290548560,0,R,14448,1,0,0,1,30,vox-chorus.map.fastly.net.,151.101.1.52,A
3020732329,1631290549370,0,Q,30163,0,0,0,2,0,,,NS
3113889137,1631290550166,0,Q,13305,0,0,0,2,0,,,NS
3986165975,1631290550583,0,Q,43612,0,0,0,1,0,slscr.update.microsoft.com.,,A
3986165975,1631290550583,0,R,43612,1,0,0,5,616,slscr.update.microsoft.com.,slscr.update.microsoft.com.akadns.net.,CNAME
3986165975,1631290550583,0,R,43612,1,0,0,5,58,slscr.update.microsoft.com.akadns.net.,sls.update.microsoft.com.akadns.net.,CNAME
3986165975,1631290550583,0,R,43612,1,0,0,5,94,sls.update.microsoft.com.akadns.net.,sls.row.update.microsoft.com.akadns.net.,CNAME
3986165975,1631290550583,0,R,43612,1,0,0,1,94,sls.row.update.microsoft.com.akadns.net.,20.54.89.106,A
2941136185,1631290550967,0,Q,35467,0,0,0,2,0,,,NS
899426895,1631290551417,0,Q,32127,0,0,0,1,0,2.pool.ntp.org.,,A
3737397839,1631290551423,0,Q,8127,0,0,0,28,0,2.pool.ntp.org.,,AAAA
3900186278,1631290543673,0,Q,7023,0,0,0,1,0,DC01-AF.theacmecorporation.company.,,A
2597338428,1631290551731,0,Q,54258,0,0,0,1,0,slscr.update.microsoft.com.,,A
2597338428,1631290551731,0,R,54258,1,0,0,5,1430,slscr.update.microsoft.com.,slscr.update.microsoft.com.akadns.net.,CNAME
2597338428,1631290551731,0,R,54258,1,0,0,5,43,slscr.update.microsoft.com.akadns.net.,sls.update.microsoft.com.akadns.net.,CNAME
2597338428,1631290551731,0,R,54258,1,0,0,5,168,sls.update.microsoft.com.akadns.net.,sls.row.update.microsoft.com.akadns.net.,CNAME
2597338428,1631290551731,0,R,54258,1,0,0,1,168,sls.row.update.microsoft.com.akadns.net.,52.242.101.226,A
2212825020,1631290551767,0,Q,32525,0,0,0,2,0,,,NS
3340574374,1631290543786,0,Q,52432,0,0,0,33,0,_ldap._tcp.Default-First-Site-Name._sites.dc._msdcs.theacmecorporation.company.,,SRV
2540320921,1631290552568,0,Q,8014,0,0,0,2,0,,,NS
3063753295,1631290552768,0,Q,4775,0,0,0,1,0,2.debian.pool.ntp.org.,,A
2538482255,1631290552768,0,Q,27262,0,0,0,28,0,2.debian.pool.ntp.org.,,AAAA
2816551503,1631290552917,0,Q,41269,0,0,0,1,0,2.debian.pool.ntp.org.frenemydpw.com.,,A
4134611535,1631290552917,0,Q,27310,0,0,0,28,0,2.debian.pool.ntp.org.frenemydpw.com.,,AAAA
2347659410,1631290553366,0,Q,55838,0,0,0,2,0,,,NS
1086990871,1631290553371,0,Q,52289,0,0,0,1,0,tik.cesnet.cz.,,A
1635658263,1631290553373,0,Q,52289,0,0,0,1,0,tik.cesnet.cz.,,A
821045839,1631290522481,0,Q,50296,0,0,0,28,0,connectivity-check.ubuntu.com.,,AAAA
802564687,1631290522481,0,Q,39136,0,0,0,1,0,connectivity-check.ubuntu.com.,,A
3149372813,1631290554167,0,Q,32630,0,0,0,2,0,,,NS
2470803637,1631290554971,0,Q,30409,0,0,0,2,0,,,NS
2121280079,1631290555288,0,Q,28519,0,0,0,1,0,2.pool.ntp.org.frenemydpw.com.,,A
2032347727,1631290555288,0,Q,70,0,0,0,28,0,2.pool.ntp.org.frenemydpw.com.,,AAAA
3484558921,1631290555770,0,Q,18372,0,0,0,2,0,,,NS
4249758287,1631290555951,0,Q,37850,0,0,0,1,0,2.debian.pool.ntp.org.,,A
380840527,1631290555951,0,Q,13833,0,0,0,28,0,2.debian.pool.ntp.org.,,AAAA
93398242,1631290548350,0,Q,18077,0,0,0,1,0,DC01-AF.theacmecorporation.company.,,A
516106831,1631290556561,0,Q,63828,0,0,0,1,0,1.debian.pool.ntp.org.,,A
2925800015,1631290556561,0,Q,46277,0,0,0,28,0,1.debian.pool.ntp.org.,,AAAA
2595669426,1631290556570,0,Q,54264,0,0,0,2,0,,,NS
506405561,1631290556667,0,Q,4323,0,0,0,28,0,buttons.github.io.,,AAAA
506405561,1631290556667,0,R,4323,2,0,0,6,900,github.io.,ns-1622.awsdns-10.co.uk.,SOA
1587749561,1631290556666,0,Q,49141,0,0,0,1,0,buttons.github.io.,,A
1587749561,1631290556666,0,R,49141,1,0,0,1,3600,buttons.github.io.,185.199.108.153,A
1587749561,1631290556666,0,R,49141,1,0,0,1,3600,buttons.github.io.,185.199.109.153,A
1587749561,1631290556666,0,R,49141,1,0,0,1,3600,buttons.github.io.,185.199.110.153,A
1587749561,1631290556666,0,R,49141,1,0,0,1,3600,buttons.github.io.,185.199.111.153,A
